,TC,date,lbl,datedelta
69726,TNST287TC587,2017-01-07,f,937
69727,TNST287TC591,2019-08-11,f,1883
69728,TNST287TC592,2016-11-28,f,897
69729,TNST287TC592,2017-10-23,f,329
69730,TNST287TC592,2018-11-06,f,379
69731,TNST287TC597,2019-07-23,f,1864
69732,TNST287TC597,2019-10-06,f,75
69733,TNST287TC597,2019-12-06,f,61
69734,TNST287TC601,2018-09-07,f,1545
69735,TNST287TC601,2019-04-23,f,228
69736,TNST287TC601,2019-11-18,f,209
69737,TNST287TC602,2018-04-09,f,1394
69738,TNST287TC603,2019-08-18,f,189
69739,TNST287TC608,2016-10-07,f,845
69740,TNST287TC608,2017-01-03,f,88
69741,TNST287TC608,2017-01-03,f,0
69742,TNST287TC608,2017-02-28,f,56
69743,TNST287TC608,2018-07-28,f,515
69744,TNST287TC608,2019-05-23,f,299
69745,TNST287TC611,2018-05-18,f,1433
69746,TNST287TC612,2017-03-28,f,1017
69747,TNST287TC612,2017-04-21,f,24
69748,TNST287TC614,2016-02-18,f,613
69749,TNST287TC614,2016-08-01,f,165
69750,TNST287TC614,2019-09-01,f,1126
69751,TNST287TC615,2017-12-09,f,1273
69752,TNST287TC615,2018-04-20,f,132
69753,TNST287TC621,2018-07-11,f,1487
69754,TNST287TC621,2018-11-19,f,131
69755,TNST287TC621,2019-04-14,f,146
69756,TNST287TC621,2019-06-23,f,7
69757,TNST287TC621,2019-07-18,f,25
69758,TNST287TC622,2016-03-21,f,645
69759,TNST287TC622,2016-09-19,f,182
69760,TNST287TC622,2017-12-04,f,441
69761,TNST287TC625,2016-03-27,f,59
69762,TNST287TC625,2016-04-04,f,8
69763,TNST287TC625,2016-10-09,f,188
69764,TNST287TC625,2018-02-06,f,485
69765,TNST287TC625,2018-05-23,f,106
69766,TNST287TC625,2019-11-05,f,531
69767,TNST287TC625,2019-12-13,f,38
69768,TNST287TC630,2015-12-09,f,542
69769,TNST287TC630,2018-01-17,f,77
69770,TNST287TC631,2018-03-22,f,1376
69771,TNST287TC631,2019-08-28,f,524
69772,TNST287TC632,2017-02-14,f,975
69773,TNST287TC632,2017-02-16,f,2
69774,TNST287TC632,2017-08-31,f,196
69775,TNST287TC632,2017-12-28,f,119
69776,TNST287TC632,2018-01-31,f,34
69777,TNST287TC634,2016-08-18,f,795
69778,TNST287TC634,2017-11-26,f,465
69779,TNST287TC634,2018-04-14,f,139
69780,TNST287TC635,2019-03-06,f,1725
69781,TNST287TC640,2017-02-06,f,967
69782,TNST287TC642,2017-11-05,f,1239
69783,TNST287TC642,2018-03-27,f,142
69784,TNST287TC642,2018-11-21,f,239
69785,TNST287TC642,2019-09-08,f,291
69786,TNST287TC648,2017-10-23,f,1226
69787,TNST287TC648,2018-01-03,f,72
69788,TNST287TC648,2018-05-09,f,126
69789,TNST287TC648,2018-06-14,f,36
69790,TNST287TC648,2018-09-06,f,84
69791,TNST287TC648,2018-11-06,f,61
69792,TNST287TC648,2019-03-05,f,119
69793,TNST287TC648,2019-03-17,f,12
69794,TNST287TC649,2017-11-10,f,1244
69795,TNST287TC649,2018-05-25,f,196
69796,TNST287TC650,2019-08-28,f,19
69797,TNST287TC652,2016-11-07,f,876
69798,TNST287TC652,2019-03-19,f,862
69799,TNST287TC652,2019-04-19,f,31
69800,TNST287TC653,2016-09-29,f,837
69801,TNST287TC653,2019-11-24,f,1151
69802,TNST287TC653,2019-12-03,f,9
69803,TNST287TC653,2019-12-03,f,0
69804,TNST287TC654,2018-01-17,f,1312
69805,TNST287TC662,2019-05-14,f,1794
69806,TNST287TC663,2017-01-08,f,938
69807,TNST287TC663,2018-03-27,f,443
69808,TNST287TC663,2018-03-27,f,0
69809,TNST287TC663,2018-05-21,f,55
69810,TNST287TC664,2015-04-12,f,301
69811,TNST287TC664,2015-12-28,f,26
69812,TNST287TC664,2017-03-10,f,438
69813,TNST287TC664,2017-09-15,f,189
69814,TNST287TC664,2017-12-09,f,85
69815,TNST287TC664,2019-02-24,f,442
69816,TNST287TC664,2019-05-14,f,79
69817,TNST287TC667,2017-12-09,f,1273
69818,TNST287TC670,2018-11-05,f,1604
69819,TNST287TC670,2019-03-28,f,143
69820,TNST287TC671,2019-03-21,f,174
69821,TNST287TC671,2019-08-01,f,133
69822,TNST287TC671,2019-08-01,f,0
69823,TNST287TC671,2019-09-01,f,31
69824,TNST287TC671,2019-09-03,f,2
69825,TNST287TC671,2019-09-25,f,22
69826,TNST287TC674,2015-02-12,f,242
69827,TNST287TC674,2016-04-21,f,434
69828,TNST287TC674,2017-10-20,f,547
69829,TNST287TC677,2016-03-12,f,636
69830,TNST287TC677,2016-04-11,f,3
69831,TNST287TC677,2016-08-09,f,12
69832,TNST287TC677,2016-08-09,f,0
69833,TNST287TC677,2017-02-12,f,187
69834,TNST287TC677,2017-06-09,f,117
69835,TNST287TC677,2017-08-03,f,55
69836,TNST287TC677,2018-05-22,f,292
69837,TNST287TC677,2019-05-31,f,374
69838,TNST287TC679,2017-12-12,f,1276
69839,TNST287TC680,2015-12-20,f,553
69840,TNST287TC682,2017-04-03,f,1023
69841,TNST287TC682,2019-12-05,f,976
69842,TNST287TC683,2019-07-08,f,1849
69843,TNST287TC692,2015-11-28,f,531
69844,TNST287TC692,2019-10-17,f,1419
69845,TNST287TC694,2018-02-12,f,1338
69846,TNST287TC694,2019-04-20,f,432
69847,TNST287TC694,2019-07-16,f,87
69848,TNST287TC694,2019-07-28,f,12
69849,TNST287TC694,2019-08-19,f,22
69850,TNST287TC694,2019-09-21,f,33
69851,TNST287TC697,2016-04-19,f,674
69852,TNST287TC697,2016-05-09,f,2
69853,TNST287TC697,2016-06-15,f,37
69854,TNST287TC697,2016-08-18,f,64
69855,TNST287TC697,2016-08-20,f,2
69856,TNST287TC699,2019-03-04,f,1723
69857,TNST287TC700,2017-09-19,f,1192
69858,TNST287TC703,2019-09-20,f,1923
69859,TNST287TC704,2015-07-12,f,392
69860,TNST287TC707,2018-05-03,f,1418
69861,TNST287TC708,2019-11-18,f,1982
69862,TNST287TC710,2019-11-18,f,1982
69863,TNST287TC713,2019-10-21,f,1954
69864,TNST287TC715,2017-05-12,f,1062
69865,TNST287TC715,2017-08-02,f,82
69866,TNST287TC716,2017-07-17,f,1128
69867,TNST287TC716,2018-07-18,f,366
69868,TNST287TC718,2018-02-08,f,1334
69869,TNST287TC720,2019-12-20,f,2014
69870,TNST287TC726,2018-02-05,f,1331
69871,TNST287TC731,2018-09-04,f,1542
69872,TNST287TC731,2019-06-20,f,289
69873,TNST287TC731,2019-12-05,f,168
69874,TNST287TC733,2018-08-28,f,1535
69875,TNST287TC746,2018-02-23,f,1349
69876,TNST287TC747,2017-08-03,f,1145
69877,TNST287TC747,2019-01-06,f,521
69878,TNST287TC753,2019-10-22,f,1955
69879,TNST287TC757,2018-03-27,f,1381
69880,TNST287TC757,2019-03-15,f,353
69881,TNST287TC757,2019-04-28,f,44
69882,TNST287TC762,2016-02-04,f,599
69883,TNST287TC762,2019-05-17,f,1198
69884,TNST287TC763,2018-03-27,f,1381
69885,TNST287TC763,2018-08-11,f,137
69886,TNST287TC771,2018-06-29,f,1475
69887,TNST287TC778,2016-11-10,f,879
69888,TNST287TC778,2017-04-30,f,171
69889,TNST287TC778,2017-05-22,f,22
69890,TNST287TC782,2018-06-27,f,1473
69891,TNST287TC782,2019-04-06,f,283
69892,TNST287TC782,2019-12-24,f,262
69893,TNST287TC796,2018-03-27,f,1381
69894,TNST287TC797,2018-02-23,f,1349
69895,TNST287TC797,2019-04-11,f,412
69896,TNST287TC809,2016-04-27,f,682
69897,TNST287TC810,2017-11-04,f,1238
69898,TNST287TC824,2019-12-28,f,2022
69899,TNST287TC825,2019-12-20,f,2014
69900,TNST287TC836,2019-06-17,f,1828
69901,TNST287TC852,2019-05-14,f,1794
69902,TNST287TC852,2019-06-20,f,37
69903,TNST287TC856,2017-03-10,f,999
69904,TNST287TC890,2017-11-20,f,1254
69905,TNST287TC908,2019-05-17,f,1797
69906,TNST287TC908,2019-07-21,f,65
69907,TNST287TC916,2019-12-07,f,2001
69908,TNST287TC916,2019-12-12,f,5
69909,TNST287TC916,2019-12-14,f,2
69910,TNST287TC916,2019-12-14,f,0
69911,TNST287TC939,2018-06-27,f,1473
69912,TNST287TC941,2017-07-30,f,1141
69913,TNST287TC946,2019-09-18,f,1921
69914,TNST287TC972,2017-12-18,f,1282
69915,TNST287TC976,2019-10-19,f,1952
69916,TNST287TC977,2018-01-24,f,1319
69917,TNST288TC1005,2019-08-08,f,188
69918,TNST288TC1010,2019-10-27,f,196
69919,TNST288TC1040,2019-08-19,f,1891
69920,TNST288TC1040,2019-08-20,f,1
69921,TNST288TC1040,2019-11-11,f,83
69922,TNST288TC1049,2019-06-08,f,1819
69923,TNST288TC1049,2019-06-12,f,4
69924,TNST288TC1059,2019-06-06,f,1817
69925,TNST288TC1100,2019-08-29,f,1901
69926,TNST288TC140,2017-10-13,f,1216
69927,TNST288TC140,2019-02-19,f,494
69928,TNST288TC140,2019-07-18,f,149
69929,TNST288TC255,2016-05-08,f,693
69930,TNST288TC255,2016-12-29,f,235
69931,TNST288TC420,2016-07-08,f,754
69932,TNST288TC420,2018-07-06,f,728
69933,TNST288TC420,2019-06-10,f,339
69934,TNST288TC427,2018-02-24,f,135
69935,TNST288TC568,2019-06-12,f,1823
69936,TNST288TC569,2016-02-07,f,602
69937,TNST288TC569,2017-11-07,f,639
69938,TNST288TC571,2016-04-03,f,658
69939,TNST288TC571,2016-07-20,f,108
69940,TNST288TC571,2016-07-21,f,1
69941,TNST288TC571,2017-07-13,f,357
69942,TNST288TC571,2017-12-07,f,147
69943,TNST288TC571,2017-12-07,f,0
69944,TNST288TC571,2018-06-16,f,191
69945,TNST288TC571,2018-07-07,f,21
69946,TNST288TC571,2018-07-20,f,13
69947,TNST288TC571,2018-08-07,f,18
69948,TNST288TC571,2018-09-13,f,37
69949,TNST288TC571,2019-03-16,f,184
69950,TNST288TC571,2019-05-12,f,57
69951,TNST288TC571,2019-06-12,f,31
69952,TNST288TC571,2019-06-28,f,16
69953,TNST288TC571,2019-07-23,f,25
69954,TNST288TC573,2016-11-10,f,879
69955,TNST288TC573,2018-09-21,f,68
69956,TNST288TC573,2018-09-22,f,1
69957,TNST288TC573,2019-02-11,f,142
69958,TNST288TC573,2019-02-14,f,3
69959,TNST288TC573,2019-07-15,f,151
69960,TNST288TC573,2019-08-15,f,31
69961,TNST288TC573,2019-08-27,f,12
69962,TNST288TC573,2019-10-15,f,49
69963,TNST288TC573,2019-11-10,f,26
69964,TNST288TC573,2019-12-13,f,33
69965,TNST288TC574,2018-09-21,f,1559
69966,TNST288TC574,2018-09-22,f,1
69967,TNST288TC574,2019-02-11,f,142
69968,TNST288TC574,2019-02-14,f,3
69969,TNST288TC574,2019-07-15,f,151
69970,TNST288TC574,2019-08-15,f,31
69971,TNST288TC574,2019-08-27,f,12
69972,TNST288TC574,2019-10-15,f,49
69973,TNST288TC574,2019-11-10,f,26
69974,TNST288TC574,2019-12-13,f,33
69975,TNST288TC575,2017-03-04,f,993
69976,TNST288TC575,2019-06-30,f,848
69977,TNST288TC587,2015-11-28,f,531
69978,TNST288TC587,2016-01-08,f,41
69979,TNST288TC591,2017-12-12,f,1276
69980,TNST288TC591,2018-09-20,f,282
69981,TNST288TC592,2019-12-20,f,2014
69982,TNST288TC597,2019-05-26,f,1806
69983,TNST288TC601,2016-06-08,f,724
69984,TNST288TC602,2016-03-07,f,631
69985,TNST288TC608,2016-01-30,f,594
69986,TNST288TC608,2017-03-28,f,423
69987,TNST288TC608,2018-10-30,f,581
69988,TNST288TC608,2019-06-14,f,227
69989,TNST288TC612,2016-11-23,f,892
69990,TNST288TC614,2016-02-22,f,617
69991,TNST288TC618,2016-11-02,f,871
69992,TNST288TC618,2017-12-12,f,405
69993,TNST288TC621,2016-03-09,f,633
69994,TNST288TC621,2016-08-02,f,146
69995,TNST288TC621,2016-12-02,f,122
69996,TNST288TC621,2018-06-03,f,548
69997,TNST288TC621,2018-06-09,f,6
69998,TNST288TC621,2018-10-28,f,141
69999,TNST288TC621,2019-05-10,f,194
70000,TNST288TC621,2019-06-07,f,28
70001,TNST288TC622,2016-09-12,f,82
70002,TNST288TC622,2016-12-28,f,107
70003,TNST288TC622,2017-01-02,f,5
70004,TNST288TC622,2017-03-28,f,85
70005,TNST288TC622,2017-07-09,f,103
70006,TNST288TC622,2017-08-03,f,25
70007,TNST288TC622,2018-07-29,f,36
70008,TNST288TC622,2019-09-12,f,41
70009,TNST288TC622,2019-11-25,f,74
70010,TNST288TC624,2016-05-11,f,696
70011,TNST288TC624,2017-02-08,f,273
70012,TNST288TC624,2017-06-08,f,12
70013,TNST288TC624,2017-08-27,f,8
70014,TNST288TC624,2017-11-22,f,87
70015,TNST288TC624,2018-01-27,f,66
70016,TNST288TC624,2018-06-05,f,129
70017,TNST288TC625,2016-06-29,f,745
70018,TNST288TC625,2018-07-28,f,759
70019,TNST288TC625,2018-11-08,f,103
70020,TNST288TC625,2018-12-16,f,38
70021,TNST288TC625,2019-04-10,f,115
70022,TNST288TC625,2019-05-12,f,32
70023,TNST288TC625,2019-05-17,f,5
70024,TNST288TC625,2019-10-23,f,159
70025,TNST288TC630,2017-11-16,f,125
70026,TNST288TC630,2019-01-12,f,422
70027,TNST288TC630,2019-06-27,f,166
70028,TNST288TC631,2018-10-10,f,1578
70029,TNST288TC631,2019-06-09,f,242
70030,TNST288TC631,2019-10-12,f,125
70031,TNST288TC632,2018-05-29,f,1444
70032,TNST288TC632,2018-06-19,f,21
70033,TNST288TC632,2019-04-26,f,311
70034,TNST288TC632,2019-06-24,f,59
70035,TNST288TC634,2019-07-19,f,186
70036,TNST288TC640,2019-02-09,f,17
70037,TNST288TC640,2019-04-12,f,62
70038,TNST288TC642,2018-03-29,f,1383
70039,TNST288TC644,2018-06-11,f,1457
70040,TNST288TC644,2019-03-16,f,278
70041,TNST288TC648,2017-06-11,f,1092
70042,TNST288TC648,2018-07-28,f,412
70043,TNST288TC648,2018-07-31,f,3
70044,TNST288TC648,2018-08-13,f,13
70045,TNST288TC648,2019-05-27,f,287
70046,TNST288TC648,2019-06-10,f,14
70047,TNST288TC648,2019-08-01,f,52
70048,TNST288TC648,2019-08-19,f,18
70049,TNST288TC648,2019-10-31,f,73
70050,TNST288TC649,2017-06-07,f,1088
70051,TNST288TC649,2018-08-11,f,43
70052,TNST288TC652,2016-01-03,f,567
70053,TNST288TC652,2017-06-03,f,517
70054,TNST288TC652,2017-09-01,f,9
70055,TNST288TC654,2017-08-07,f,1149
70056,TNST288TC654,2018-06-18,f,315
70057,TNST288TC654,2018-08-25,f,68
70058,TNST288TC654,2018-08-25,f,0
70059,TNST288TC654,2018-09-18,f,24
70060,TNST288TC654,2018-09-20,f,2
70061,TNST288TC654,2019-06-27,f,28
70062,TNST288TC662,2017-12-12,f,1276
70063,TNST288TC662,2019-02-25,f,44
70064,TNST288TC662,2019-07-02,f,127
70065,TNST288TC664,2016-11-18,f,887
70066,TNST288TC664,2019-11-10,f,1087
70067,TNST288TC669,2017-11-29,f,1263
70068,TNST288TC669,2018-10-10,f,315
70069,TNST288TC670,2017-01-24,f,954
70070,TNST288TC671,2018-07-26,f,1502
70071,TNST288TC671,2018-07-28,f,2
70072,TNST288TC671,2018-09-15,f,49
70073,TNST288TC671,2018-11-01,f,47
70074,TNST288TC671,2019-07-27,f,268
70075,TNST288TC671,2019-07-29,f,2
70076,TNST288TC671,2019-09-23,f,56
70077,TNST288TC672,2018-10-10,f,1578
70078,TNST288TC674,2017-12-14,f,1278
70079,TNST288TC674,2019-02-14,f,427
70080,TNST288TC674,2019-07-08,f,144
70081,TNST288TC677,2017-01-08,f,938
70082,TNST288TC677,2017-04-15,f,97
70083,TNST288TC677,2017-07-18,f,94
70084,TNST288TC677,2017-07-25,f,7
70085,TNST288TC677,2017-08-19,f,25
70086,TNST288TC677,2017-09-20,f,32
70087,TNST288TC677,2017-09-24,f,4
70088,TNST288TC677,2017-09-29,f,5
70089,TNST288TC677,2017-12-25,f,87
70090,TNST288TC677,2018-01-27,f,33
70091,TNST288TC677,2018-02-10,f,14
70092,TNST288TC677,2018-03-27,f,45
70093,TNST288TC677,2018-05-07,f,41
70094,TNST288TC677,2018-06-14,f,38
70095,TNST288TC677,2018-06-23,f,9
70096,TNST288TC677,2018-07-06,f,13
70097,TNST288TC677,2018-12-06,f,153
70098,TNST288TC679,2017-07-06,f,1117
70099,TNST288TC680,2018-08-12,f,1519
70100,TNST288TC681,2018-07-30,f,1506
70101,TNST288TC682,2018-09-01,f,1539
70102,TNST288TC682,2018-09-16,f,15
70103,TNST288TC682,2018-12-12,f,87
70104,TNST288TC692,2018-03-07,f,1361
70105,TNST288TC694,2018-02-08,f,1334
70106,TNST288TC694,2019-05-06,f,452
70107,TNST288TC694,2019-08-08,f,94
70108,TNST288TC702,2017-12-14,f,1278
70109,TNST288TC703,2017-10-12,f,1215
70110,TNST288TC706,2016-04-27,f,682
70111,TNST288TC710,2018-06-03,f,1449
70112,TNST288TC710,2018-06-03,f,0
70113,TNST288TC710,2019-07-17,f,409
70114,TNST288TC710,2019-12-11,f,147
70115,TNST288TC713,2017-10-12,f,1215
70116,TNST288TC713,2018-02-27,f,138
70117,TNST288TC713,2018-07-31,f,154
70118,TNST288TC713,2019-05-18,f,291
70119,TNST288TC714,2016-02-18,f,613
70120,TNST288TC715,2017-11-12,f,1246
70121,TNST288TC716,2017-09-01,f,1174
70122,TNST288TC721,2016-10-17,f,855
70123,TNST288TC726,2018-05-19,f,1434
70124,TNST288TC730,2017-01-31,f,961
70125,TNST288TC731,2019-07-08,f,1849
70126,TNST288TC731,2019-08-08,f,31
70127,TNST288TC745,2016-08-22,f,799
70128,TNST288TC745,2016-09-02,f,11
70129,TNST288TC753,2018-06-03,f,1449
70130,TNST288TC757,2017-03-14,f,1003
70131,TNST288TC757,2017-07-22,f,13
70132,TNST288TC757,2017-12-26,f,157
70133,TNST288TC757,2018-02-23,f,59
70134,TNST288TC757,2018-11-07,f,257
70135,TNST288TC782,2018-05-26,f,1441
70136,TNST288TC788,2019-01-04,f,1664
70137,TNST288TC807,2016-10-29,f,867
70138,TNST288TC815,2017-01-24,f,954
70139,TNST288TC824,2019-08-06,f,1878
70140,TNST288TC840,2016-02-08,f,603
70141,TNST288TC848,2018-09-16,f,1554
70142,TNST288TC849,2017-07-03,f,1114
70143,TNST288TC851,2018-08-06,f,1513
70144,TNST288TC866,2017-09-11,f,1184
70145,TNST288TC874,2016-11-24,f,893
70146,TNST288TC916,2018-09-21,f,1559
70147,TNST288TC916,2019-02-11,f,143
70148,TNST288TC916,2019-07-15,f,154
70149,TNST288TC916,2019-08-15,f,31
70150,TNST288TC916,2019-08-24,f,9
70151,TNST288TC916,2019-08-27,f,3
70152,TNST288TC916,2019-10-15,f,49
70153,TNST288TC916,2019-11-10,f,26
70154,TNST288TC916,2019-12-13,f,33
70155,TNST288TC962,2019-10-09,f,1942
70156,TNST288TC974,2018-01-13,f,1308
70157,TNST288TC988,2018-03-04,f,1358
70158,TNST288TC988,2018-06-03,f,91
70159,TNST289TC1010,2019-04-18,f,1768
70160,TNST289TC1040,2019-03-06,f,1725
70161,TNST289TC1040,2019-05-24,f,79
70162,TNST289TC1040,2019-05-25,f,1
70163,TNST289TC1040,2019-08-28,f,95
70164,TNST289TC1042,2019-03-01,f,172
70165,TNST289TC1063,2019-02-26,f,1717
70166,TNST289TC1114,2019-08-13,f,1885
70167,TNST289TC255,2016-04-23,f,678
70168,TNST289TC255,2016-05-19,f,26
70169,TNST289TC255,2017-01-28,f,254
70170,TNST289TC255,2017-12-24,f,33
70171,TNST289TC255,2018-03-18,f,84
70172,TNST289TC255,2018-04-03,f,16
70173,TNST289TC255,2019-03-09,f,34
70174,TNST289TC255,2019-04-19,f,41
70175,TNST289TC255,2019-09-02,f,136
70176,TNST289TC255,2019-12-24,f,113
70177,TNST289TC420,2015-05-12,f,331
70178,TNST289TC420,2016-01-08,f,241
70179,TNST289TC420,2018-01-11,f,734
70180,TNST289TC420,2018-02-20,f,4
70181,TNST289TC420,2019-02-09,f,354
70182,TNST289TC420,2019-02-25,f,16
70183,TNST289TC420,2019-08-13,f,169
70184,TNST289TC427,2017-06-09,f,109
70185,TNST289TC434,2017-03-03,f,992
70186,TNST289TC434,2017-03-03,f,0
70187,TNST289TC434,2017-06-09,f,98
70188,TNST289TC434,2017-06-09,f,0
70189,TNST289TC434,2018-02-02,f,238
70190,TNST289TC508,2015-11-12,f,515
70191,TNST289TC508,2016-03-10,f,119
70192,TNST289TC508,2017-01-08,f,304
70193,TNST289TC568,2016-05-26,f,711
70194,TNST289TC568,2016-08-07,f,73
70195,TNST289TC568,2018-09-13,f,767
70196,TNST289TC568,2018-10-06,f,23
70197,TNST289TC568,2018-11-10,f,35
70198,TNST289TC568,2019-09-18,f,312
70199,TNST289TC571,2016-04-19,f,674
70200,TNST289TC571,2016-04-20,f,1
70201,TNST289TC571,2016-07-05,f,76
70202,TNST289TC571,2016-07-31,f,26
70203,TNST289TC571,2016-08-13,f,13
70204,TNST289TC571,2016-11-08,f,87
70205,TNST289TC571,2016-11-08,f,0
70206,TNST289TC571,2016-11-29,f,21
70207,TNST289TC571,2016-12-08,f,9
70208,TNST289TC571,2017-08-18,f,253
70209,TNST289TC571,2017-08-19,f,1
70210,TNST289TC571,2018-02-26,f,191
70211,TNST289TC571,2018-02-28,f,2
70212,TNST289TC571,2018-02-28,f,0
70213,TNST289TC571,2018-03-07,f,7
70214,TNST289TC571,2018-05-13,f,67
70215,TNST289TC571,2018-05-14,f,1
70216,TNST289TC571,2018-05-25,f,11
70217,TNST289TC571,2018-06-07,f,13
70218,TNST289TC571,2018-06-23,f,16
70219,TNST289TC571,2018-08-03,f,41
70220,TNST289TC571,2018-08-05,f,2
70221,TNST289TC571,2018-09-05,f,31
70222,TNST289TC571,2018-11-17,f,73
70223,TNST289TC571,2018-12-07,f,2
70224,TNST289TC571,2018-12-11,f,4
70225,TNST289TC571,2019-03-28,f,107
70226,TNST289TC571,2019-05-25,f,58
70227,TNST289TC571,2019-05-25,f,0
70228,TNST289TC571,2019-05-27,f,2
70229,TNST289TC571,2019-05-27,f,0
70230,TNST289TC571,2019-06-17,f,21
70231,TNST289TC571,2019-08-14,f,58
70232,TNST289TC571,2019-08-27,f,13
70233,TNST289TC571,2019-09-01,f,5
70234,TNST289TC571,2019-09-29,f,28
70235,TNST289TC571,2019-10-04,f,5
70236,TNST289TC571,2019-10-04,f,0
70237,TNST289TC571,2019-11-03,f,3
70238,TNST289TC571,2019-11-03,f,0
70239,TNST289TC571,2019-11-06,f,3
70240,TNST289TC571,2019-12-04,f,28
70241,TNST289TC573,2017-05-03,f,1053
70242,TNST289TC574,2017-05-03,f,1053
70243,TNST289TC575,2016-04-05,f,66
70244,TNST289TC575,2016-04-05,f,0
70245,TNST289TC575,2016-07-16,f,102
70246,TNST289TC575,2016-07-17,f,1
70247,TNST289TC575,2016-09-28,f,73
70248,TNST289TC575,2017-05-15,f,229
70249,TNST289TC575,2017-06-05,f,21
70250,TNST289TC575,2017-08-25,f,81
70251,TNST289TC575,2018-02-07,f,166
70252,TNST289TC575,2018-05-21,f,103
70253,TNST289TC575,2018-10-22,f,154
70254,TNST289TC575,2019-01-23,f,93
70255,TNST289TC575,2019-09-03,f,223
70256,TNST289TC578,2016-04-10,f,665
70257,TNST289TC587,2019-03-06,f,1725
70258,TNST289TC590,2018-11-27,f,1626
70259,TNST289TC590,2019-09-28,f,305
70260,TNST289TC591,2016-03-10,f,634
70261,TNST289TC592,2017-04-10,f,103
70262,TNST289TC592,2018-05-22,f,407
70263,TNST289TC592,2019-02-05,f,259
70264,TNST289TC597,2016-02-05,f,6
70265,TNST289TC597,2016-02-05,f,0
70266,TNST289TC597,2017-11-23,f,657
70267,TNST289TC601,2018-04-15,f,14
70268,TNST289TC601,2018-05-26,f,41
70269,TNST289TC601,2018-06-27,f,32
70270,TNST289TC601,2018-07-05,f,8
70271,TNST289TC601,2018-08-05,f,31
70272,TNST289TC601,2019-10-05,f,426
70273,TNST289TC606,2016-05-28,f,713
70274,TNST289TC608,2016-07-06,f,752
70275,TNST289TC608,2017-02-08,f,217
70276,TNST289TC608,2017-07-09,f,151
70277,TNST289TC608,2019-11-26,f,87
70278,TNST289TC608,2019-11-28,f,2
70279,TNST289TC610,2018-12-10,f,1639
70280,TNST289TC611,2016-11-23,f,892
70281,TNST289TC611,2018-05-22,f,545
70282,TNST289TC611,2019-02-18,f,272
70283,TNST289TC612,2016-01-15,f,579
70284,TNST289TC612,2016-11-04,f,294
70285,TNST289TC612,2017-03-04,f,12
70286,TNST289TC612,2017-05-04,f,61
70287,TNST289TC612,2017-05-22,f,18
70288,TNST289TC612,2017-08-05,f,75
70289,TNST289TC612,2017-09-19,f,45
70290,TNST289TC612,2017-12-13,f,85
70291,TNST289TC612,2017-12-20,f,7
70292,TNST289TC612,2018-04-13,f,114
70293,TNST289TC612,2018-04-17,f,4
70294,TNST289TC612,2018-04-19,f,2
70295,TNST289TC612,2018-04-20,f,1
70296,TNST289TC612,2018-05-11,f,21
70297,TNST289TC612,2018-07-27,f,77
70298,TNST289TC612,2018-10-20,f,85
70299,TNST289TC612,2018-12-04,f,45
70300,TNST289TC612,2019-02-24,f,82
70301,TNST289TC612,2019-05-07,f,72
70302,TNST289TC612,2019-06-18,f,42
70303,TNST289TC613,2016-05-31,f,716
70304,TNST289TC614,2016-05-18,f,703
70305,TNST289TC614,2018-01-29,f,621
70306,TNST289TC614,2019-02-16,f,383
70307,TNST289TC614,2019-04-10,f,53
70308,TNST289TC614,2019-11-10,f,214
70309,TNST289TC615,2018-04-06,f,1391
70310,TNST289TC616,2019-05-27,f,1807
70311,TNST289TC616,2019-09-06,f,102
70312,TNST289TC617,2019-12-04,f,1998
70313,TNST289TC618,2017-01-29,f,959
70314,TNST289TC618,2017-06-15,f,137
70315,TNST289TC619,2019-09-29,f,1932
70316,TNST289TC621,2016-08-05,f,782
70317,TNST289TC621,2017-06-09,f,308
70318,TNST289TC621,2018-03-16,f,28
70319,TNST289TC621,2018-12-27,f,286
70320,TNST289TC622,2015-12-26,f,559
70321,TNST289TC622,2016-04-23,f,119
70322,TNST289TC622,2016-07-15,f,83
70323,TNST289TC622,2016-07-27,f,12
70324,TNST289TC622,2016-08-13,f,17
70325,TNST289TC622,2016-08-27,f,14
70326,TNST289TC622,2016-11-01,f,66
70327,TNST289TC622,2017-08-20,f,292
70328,TNST289TC622,2017-10-08,f,49
70329,TNST289TC622,2018-02-11,f,126
70330,TNST289TC622,2018-02-24,f,13
70331,TNST289TC622,2018-06-03,f,99
70332,TNST289TC622,2019-05-11,f,342
70333,TNST289TC622,2019-06-03,f,23
70334,TNST289TC622,2019-07-20,f,47
70335,TNST289TC622,2019-10-04,f,76
70336,TNST289TC625,2016-06-27,f,743
70337,TNST289TC625,2017-02-05,f,223
70338,TNST289TC625,2017-04-26,f,8
70339,TNST289TC625,2017-06-27,f,62
70340,TNST289TC625,2017-09-15,f,8
70341,TNST289TC625,2017-10-20,f,35
70342,TNST289TC625,2017-12-24,f,65
70343,TNST289TC625,2018-01-30,f,37
70344,TNST289TC625,2018-02-01,f,2
70345,TNST289TC625,2018-02-07,f,6
70346,TNST289TC625,2018-03-07,f,28
70347,TNST289TC625,2018-10-18,f,225
70348,TNST289TC625,2018-11-13,f,26
70349,TNST289TC625,2019-12-25,f,407
70350,TNST289TC630,2017-02-26,f,987
70351,TNST289TC630,2019-06-24,f,848
70352,TNST289TC631,2017-05-31,f,1081
70353,TNST289TC631,2018-11-11,f,529
70354,TNST289TC631,2019-04-25,f,165
