ObjectPartCode,TRAINSET,Fault_code,Plant section,MaintPlant,Date,Month,Year,Fdate,LABEL
TC434,TNST298,FC203,PS2,LN2,28,11,2019,28/11/19,f
#N/A,TNST327,#N/A,PS2,LN2,28,11,2019,28/11/19,f
TC896,TNST259,FC197,PS2,LN2,28,11,2019,28/11/19,f
TC852,TNST259,FC197,PS2,LN2,28,11,2019,28/11/19,f
TC621,TNST333,FC185,PS2,LN2,28,11,2019,28/11/19,f
TC916,TNST297,FC178,PS6,LN2,28,11,2019,28/11/19,f
TC573,TNST297,FC178,PS6,LN2,28,11,2019,28/11/19,f
TC574,TNST297,FC178,PS6,LN2,28,11,2019,28/11/19,f
TC1096,TNST297,FC178,PS6,LN2,28,11,2019,28/11/19,f
TC850,TNST298,FC197,PS2,LN2,28,11,2019,28/11/19,f
TC575,TNST305,FC175,PS2,LN2,28,11,2019,28/11/19,f
TC103,TNST165,FC123,PS4,LN3,28,11,2019,28/11/19,f
#N/A,TNST235,#N/A,PS3,LN1,28,11,2019,28/11/19,f
#N/A,TNST123,#N/A,PS3,LN1,28,11,2019,28/11/19,f
TC816,TNST238,FC183,PS3,LN1,28,11,2019,28/11/19,f
TC634,TNST240,FC207,PS3,LN1,28,11,2019,28/11/19,f
TC939,TNST240,FC207,PS3,LN1,28,11,2019,28/11/19,f
TC571,TNST267,FC177,PS2,LN2,28,11,2019,28/11/19,f
TC200,TNST108,FC116,PS3,LN1,29,11,2019,29/11/19,f
TC615,TNST238,FC184,PS3,LN1,29,11,2019,29/11/19,f
TC596,TNST212,FC166,PS8,LN5,29,11,2019,29/11/19,f
TC1050,TNST214,FC166,PS8,LN5,29,11,2019,29/11/19,f
TC611,TNST277,FC186,PS3,LN1,29,11,2019,29/11/19,f
TC630,TNST270,FC159,PS3,LN1,29,11,2019,29/11/19,f
TC630,TNST208,FC159,PS3,LN1,29,11,2019,29/11/19,f
TC630,TNST277,FC159,PS3,LN1,29,11,2019,29/11/19,f
TC573,TNST223,FC178,PS2,LN2,28,11,2019,28/11/19,f
TC574,TNST223,FC178,PS2,LN2,28,11,2019,28/11/19,f
TC653,TNST303,FC177,PS6,LN2,28,11,2019,28/11/19,f
TC573,TNST303,FC178,PS6,LN2,29,11,2019,29/11/19,f
TC574,TNST303,FC178,PS6,LN2,29,11,2019,29/11/19,f
TC801,TNST257,FC197,PS6,LN2,29,11,2019,29/11/19,f
TC270,TNST136,FC111,#N/A,LN3,29,11,2019,29/11/19,f
TC1010,TNST269,FC191,PS2,LN2,29,11,2019,29/11/19,f
TC675,TNST155,FC209,PS4,LN3,29,11,2019,29/11/19,f
TC576,TNST180,FC166,PS7,LN4,29,11,2019,29/11/19,f
TC102,TNST147,FC101,PS4,LN3,28,11,2019,28/11/19,f
#N/A,TNST207,#N/A,PS8,LN5,29,11,2019,29/11/19,f
TC256,TNST164,FC118,PS4,LN3,28,11,2019,28/11/19,f
TC284,TNST342,FC113,PS2,LN2,29,11,2019,29/11/19,f
TC916,TNST267,FC178,PS2,LN2,29,11,2019,29/11/19,f
TC573,TNST267,FC178,PS2,LN2,29,11,2019,29/11/19,f
TC574,TNST267,FC178,PS2,LN2,29,11,2019,29/11/19,f
TC1096,TNST267,FC178,PS2,LN2,29,11,2019,29/11/19,f
#N/A,TNST270,#N/A,PS3,LN1,29,11,2019,29/11/19,f
TC104,TNST343,FC103,PS1,LN1,28,11,2019,28/11/19,f
#N/A,TNST298,#N/A,PS2,LN2,29,11,2019,29/11/19,f
TC707,TNST194,FC179,PS1,LN1,28,11,2019,28/11/19,f
TC293,TNST103,FC104,PS1,LN1,29,11,2019,29/11/19,f
TC103,TNST112,FC102,PS1,LN1,29,11,2019,29/11/19,f
TC103,TNST112,FC102,PS1,LN1,29,11,2019,29/11/19,f
TC220,TNST112,FC112,PS1,LN1,29,11,2019,29/11/19,f
TC113,TNST124,FC102,PS1,LN1,29,11,2019,29/11/19,f
TC209,TNST106,FC101,PS1,LN1,29,11,2019,29/11/19,f
TC433,TNST104,FC101,PS1,LN1,29,11,2019,29/11/19,f
TC200,TNST124,FC116,PS1,LN1,29,11,2019,29/11/19,f
TC134,TNST169,FC104,PS1,LN1,29,11,2019,29/11/19,f
TC104,TNST134,FC103,PS1,LN1,29,11,2019,29/11/19,f
#N/A,TNST247,#N/A,PS3,LN1,29,11,2019,29/11/19,f
TC625,TNST265,FC178,PS3,LN1,29,11,2019,29/11/19,f
TC571,TNST266,FC177,PS3,LN1,29,11,2019,29/11/19,f
TC916,TNST261,FC178,PS2,LN2,29,11,2019,29/11/19,f
TC573,TNST261,FC178,PS2,LN2,29,11,2019,29/11/19,f
TC574,TNST261,FC178,PS2,LN2,29,11,2019,29/11/19,f
TC1096,TNST261,FC178,PS2,LN2,29,11,2019,29/11/19,f
TC625,TNST274,FC178,PS2,LN2,29,11,2019,29/11/19,f
#N/A,TNST294,#N/A,PS3,LN1,29,11,2019,29/11/19,f
TC710,TNST337,FC185,PS2,LN2,29,11,2019,29/11/19,f
TC677,TNST283,FC182,PS3,LN1,29,11,2019,29/11/19,f
TC916,TNST284,FC178,PS2,LN2,29,11,2019,29/11/19,f
TC573,TNST284,FC178,PS2,LN2,29,11,2019,29/11/19,f
TC574,TNST284,FC178,PS2,LN2,29,11,2019,29/11/19,f
#N/A,TNST253,#N/A,PS3,LN1,29,11,2019,29/11/19,f
TC485,TNST128,FC119,PS1,LN1,30,11,2019,30/11/19,f
TC165,TNST101,FC103,PS3,LN1,30,11,2019,30/11/19,f
TC1046,TNST294,FC183,PS3,LN1,30,11,2019,30/11/19,f
TC648,TNST259,FC178,PS2,LN2,30,11,2019,30/11/19,f
TC133,TNST147,FC101,PS4,LN3,29,11,2019,29/11/19,f
TC921,TNST138,FC127,PS4,LN3,29,11,2019,29/11/19,f
TC148,TNST134,FC106,PS1,LN1,29,11,2019,29/11/19,f
TC571,TNST249,FC177,PS3,LN1,30,11,2019,30/11/19,f
TC104,TNST343,FC103,PS1,LN1,28,11,2019,28/11/19,f
TC104,TNST343,FC103,PS1,LN1,28,11,2019,28/11/19,f
TC642,TNST307,FC197,PS3,LN1,30,11,2019,30/11/19,f
TC701,TNST307,FC197,PS3,LN1,30,11,2019,30/11/19,f
TC888,TNST307,FC197,PS3,LN1,30,11,2019,30/11/19,f
TC876,TNST307,FC197,PS3,LN1,30,11,2019,30/11/19,f
TC757,TNST228,FC197,PS6,LN2,30,11,2019,30/11/19,f
TC152,TNST169,FC110,PS1,LN1,30,11,2019,30/11/19,f
TC367,TNST164,FC127,PS4,LN3,29,11,2019,29/11/19,f
TC132,TNST342,FC110,PS2,LN2,29,11,2019,29/11/19,f
TC104,TNST109,FC103,PS3,LN1,30,11,2019,30/11/19,f
TC119,TNST109,FC103,PS3,LN1,30,11,2019,30/11/19,f
TC591,TNST204,FC159,PS1,LN1,13,12,2019,13/12/19,f
TC612,TNST245,FC197,PS3,LN1,20,9,2019,20/09/19,f
TC148,TNST108,FC104,PS3,LN1,20,9,2016,20/09/16,f
TC555,TNST108,FC104,PS3,LN1,20,9,2019,20/09/19,f
TC174,TNST108,FC107,PS3,LN1,20,9,2019,20/09/19,f
TC568,TNST283,FC174,PS3,LN1,20,9,2019,20/09/19,f
TC1077,TNST109,FC101,PS3,LN1,30,11,2019,30/11/19,f
TC105,TNST101,FC101,PS3,LN1,21,9,2019,21/09/19,f
#N/A,TNST180,#N/A,PS7,LN4,30,11,2019,30/11/19,f
#N/A,TNST180,#N/A,PS7,LN4,30,11,2019,30/11/19,f
TC434,TNST283,FC203,PS3,LN1,21,9,2019,21/09/19,f
TC612,TNST297,FC191,PS6,LN2,29,11,2019,29/11/19,f
TC225,TNST147,FC116,PS4,LN3,30,11,2019,30/11/19,f
TC640,TNST237,FC184,PS6,LN2,29,11,2019,29/11/19,f
TC508,TNST283,FC175,PS3,LN1,22,9,2019,22/09/19,f
TC611,TNST308,FC186,PS6,LN2,29,11,2019,29/11/19,f
TC622,TNST277,FC179,PS3,LN1,22,9,2019,22/09/19,f
TC573,TNST263,FC178,PS6,LN2,30,11,2019,30/11/19,f
TC574,TNST263,FC178,PS6,LN2,30,11,2019,30/11/19,f
TC508,TNST276,FC159,PS6,LN2,30,11,2019,30/11/19,f
TC587,TNST283,FC184,PS3,LN1,22,9,2019,22/09/19,f
TC143,TNST108,FC118,PS3,LN1,22,9,2019,22/09/19,f
TC714,TNST337,FC185,PS2,LN2,30,11,2019,30/11/19,f
TC710,TNST337,FC185,PS2,LN2,30,11,2019,30/11/19,f
TC101,TNST342,FC101,PS2,LN2,30,11,2019,30/11/19,f
TC633,TNST242,FC183,PS3,LN1,22,9,2019,22/09/19,f
TC590,TNST235,FC185,PS3,LN1,22,9,2019,22/09/19,f
#N/A,TNST180,#N/A,PS7,LN4,30,11,2019,30/11/19,f
TC104,TNST109,FC103,PS3,LN1,20,9,2019,20/09/19,f
TC715,TNST302,FC197,PS2,LN2,30,11,2019,30/11/19,f
TC625,TNST250,FC178,PS3,LN1,22,9,2019,22/09/19,f
TC682,TNST235,FC197,PS3,LN1,22,9,2019,22/09/19,f
TC1010,TNST253,FC191,PS3,LN1,22,9,2019,22/09/19,f
TC671,TNST283,FC184,PS3,LN1,22,9,2019,22/09/19,f
#N/A,TNST180,#N/A,PS7,LN4,30,11,2019,30/11/19,f
TC804,TNST253,FC203,PS3,LN1,22,9,2019,22/09/19,f
TC571,TNST235,FC177,PS3,LN1,20,9,2019,20/09/19,f
TC821,TNST251,FC188,PS3,LN1,23,9,2019,23/09/19,f
TC1154,TNST251,FC186,PS3,LN1,23,9,2019,23/09/19,f
TC716,TNST244,FC198,PS3,LN1,23,9,2019,23/09/19,f
TC804,TNST250,FC203,PS3,LN1,23,9,2019,23/09/19,f
TC391,TNST128,FC106,PS1,LN1,30,11,2019,30/11/19,f
TC213,TNST131,FC105,PS1,LN1,30,11,2019,30/11/19,f
TC942,TNST298,FC185,PS2,LN2,30,11,2019,30/11/19,f
TC663,TNST241,FC197,PS1,LN1,30,11,2019,30/11/19,f
TC104,TNST343,FC103,PS1,LN1,30,11,2019,30/11/19,f
TC104,TNST343,FC103,PS1,LN1,1,12,2019,01/12/19,f
TC104,TNST241,FC103,PS1,LN1,1,12,2019,01/12/19,f
TC148,TNST127,FC106,PS1,LN1,1,12,2019,01/12/19,f
TC685,TNST241,FC177,PS1,LN1,20,12,2019,20/12/19,f
TC153,TNST141,FC103,PS4,LN3,30,11,2019,30/11/19,f
TC676,TNST241,FC177,PS1,LN1,20,12,2019,20/12/19,f
TC211,TNST152,FC127,PS4,LN3,30,11,2019,30/11/19,f
TC153,TNST152,FC103,PS4,LN3,30,11,2019,30/11/19,f
TC101,TNST128,FC101,PS1,LN1,1,12,2019,01/12/19,f
TC113,TNST120,FC102,PS1,LN1,1,12,2019,01/12/19,f
TC625,TNST239,FC178,PS3,LN1,30,11,2019,30/11/19,f
TC653,TNST294,FC177,PS3,LN1,30,11,2019,30/11/19,f
TC677,TNST294,FC182,PS3,LN1,30,11,2019,30/11/19,f
TC119,TNST109,FC103,PS3,LN1,30,11,2019,30/11/19,f
TC623,TNST252,FC175,PS3,LN1,30,11,2019,30/11/19,f
TC630,TNST294,FC159,PS3,LN1,30,11,2019,30/11/19,f
TC625,TNST204,FC178,PS1,LN1,1,12,2019,01/12/19,f
TC174,TNST112,FC107,PS1,LN1,1,12,2019,01/12/19,f
#N/A,TNST318,#N/A,PS7,LN4,1,12,2019,01/12/19,f
TC559,TNST236,FC172,PS8,LN5,1,12,2019,01/12/19,f
TC123,TNST116,FC112,PS1,LN1,1,12,2019,01/12/19,f
TC101,TNST128,FC101,PS1,LN1,23,11,2019,23/11/19,f
#N/A,TNST173,#N/A,PS7,LN4,1,12,2019,01/12/19,f
TC189,TNST112,FC103,PS1,LN1,24,11,2019,24/11/19,f
TC104,TNST343,FC103,PS1,LN1,30,11,2019,30/11/19,f
TC105,TNST125,FC101,PS1,LN1,23,11,2019,23/11/19,f
TC105,TNST125,FC101,PS1,LN1,1,12,2019,01/12/19,f
#N/A,TNST273,#N/A,PS2,LN2,1,12,2019,01/12/19,f
TC104,TNST111,FC103,PS1,LN1,24,11,2019,24/11/19,f
TC134,TNST111,FC104,PS1,LN1,24,11,2019,24/11/19,f
TC420,TNST297,FC174,PS6,LN2,30,11,2019,30/11/19,f
TC1161,TNST111,FC104,PS1,LN1,24,11,2019,24/11/19,f
TC461,TNST343,FC112,PS1,LN1,23,11,2019,23/11/19,f
TC628,TNST241,FC185,PS1,LN1,1,12,2019,01/12/19,f
TC571,TNST242,FC187,PS3,LN1,1,12,2019,01/12/19,f
TC811,TNST235,FC190,PS3,LN1,1,12,2019,01/12/19,f
TC622,TNST294,FC179,PS3,LN1,1,12,2019,01/12/19,f
TC247,TNST125,FC105,PS1,LN1,30,11,2019,30/11/19,f
TC129,TNST113,FC107,PS1,LN1,30,11,2019,30/11/19,f
TC270,TNST139,FC111,PS4,LN3,1,12,2019,01/12/19,f
TC148,TNST128,FC106,PS1,LN1,1,12,2019,01/12/19,f
TC114,TNST112,FC106,PS1,LN1,28,11,2019,28/11/19,f
TC206,TNST134,FC118,PS1,LN1,28,11,2019,28/11/19,f
TC642,TNST246,FC197,PS3,LN1,1,12,2019,01/12/19,f
TC104,TNST127,FC103,PS1,LN1,28,11,2019,28/11/19,f
TC166,TNST343,FC112,PS1,LN1,28,11,2019,28/11/19,f
TC206,TNST118,FC118,PS4,LN3,30,11,2019,30/11/19,f
TC602,TNST238,FC159,PS3,LN1,1,12,2019,01/12/19,f
TC123,TNST107,FC112,PS1,LN1,28,11,2019,28/11/19,f
TC153,TNST121,FC103,PS1,LN1,1,12,2019,01/12/19,f
TC670,TNST276,FC186,PS6,LN2,1,12,2019,01/12/19,f
TC434,TNST246,FC203,PS3,LN1,1,12,2019,01/12/19,f
TC166,TNST110,FC112,PS1,LN1,29,11,2019,29/11/19,f
TC153,TNST112,FC103,PS1,LN1,28,11,2019,28/11/19,f
TC571,TNST242,FC187,PS3,LN1,1,12,2019,01/12/19,f
TC635,TNST239,FC183,PS3,LN1,1,12,2019,01/12/19,f
TC1040,TNST194,FC177,PS1,LN1,1,12,2019,01/12/19,f
TC240,TNST106,FC111,PS1,LN1,1,12,2019,01/12/19,f
TC573,TNST248,FC178,PS3,LN1,1,12,2019,01/12/19,f
TC574,TNST248,FC178,PS3,LN1,1,12,2019,01/12/19,f
TC101,TNST148,FC101,PS4,LN3,1,12,2019,01/12/19,f
TC153,TNST166,FC103,PS4,LN3,1,12,2019,01/12/19,f
TC648,TNST220,FC178,PS1,LN1,1,12,2019,01/12/19,f
TC101,TNST117,FC101,PS4,LN3,1,12,2019,01/12/19,f
TC499,TNST128,FC111,PS1,LN1,2,12,2019,02/12/19,f
TC625,TNST192,FC175,PS1,LN1,2,12,2019,02/12/19,f
TC630,TNST240,FC159,PS3,LN1,1,12,2019,01/12/19,f
TC630,TNST264,FC159,PS3,LN1,1,12,2019,01/12/19,f
TC630,TNST260,FC159,PS3,LN1,1,12,2019,01/12/19,f
TC648,TNST284,FC178,PS2,LN2,1,12,2019,01/12/19,f
TC103,TNST123,FC102,PS3,LN1,2,12,2019,02/12/19,f
TC571,TNST267,FC177,PS2,LN2,1,12,2019,01/12/19,f
TC284,TNST344,FC113,PS1,LN1,2,12,2019,02/12/19,f
TC211,TNST343,FC127,PS1,LN1,2,12,2019,02/12/19,f
TC608,TNST294,FC186,PS3,LN1,2,12,2019,02/12/19,f
TC608,TNST243,FC186,PS3,LN1,2,12,2019,02/12/19,f
TC136,TNST120,FC114,PS1,LN1,2,12,2019,02/12/19,f
TC630,TNST288,FC159,PS2,LN2,1,12,2019,01/12/19,f
TC587,TNST230,FC193,PS1,LN1,2,12,2019,02/12/19,f
TC157,TNST120,FC101,PS1,LN1,2,12,2019,02/12/19,f
TC732,TNST208,FC197,PS3,LN1,2,12,2019,02/12/19,f
TC391,TNST109,FC106,PS3,LN1,2,12,2019,02/12/19,f
TC133,TNST108,FC101,PS3,LN1,11,10,2019,11/10/19,f
TC1033,TNST123,FC103,PS3,LN1,1,10,2019,01/10/19,f
TC114,TNST132,FC106,PS1,LN1,2,12,2019,02/12/19,f
#N/A,TNST238,#N/A,PS3,LN1,2,12,2019,02/12/19,f
TC104,TNST134,FC103,PS1,LN1,28,11,2019,28/11/19,f
TC203,TNST134,FC103,PS1,LN1,28,11,2019,28/11/19,f
TC623,TNST277,FC175,PS3,LN1,2,12,2019,02/12/19,f
TC1033,TNST109,FC103,PS3,LN1,2,12,2019,02/12/19,f
TC134,TNST142,FC104,PS4,LN3,2,12,2019,02/12/19,f
TC101,TNST151,FC101,PS4,LN3,2,12,2019,02/12/19,f
TC633,TNST284,FC183,PS2,LN2,2,12,2019,02/12/19,f
TC123,TNST111,FC112,PS1,LN1,25,11,2019,25/11/19,f
TC123,TNST108,FC112,PS3,LN1,1,10,2019,01/10/19,f
TC695,TNST277,FC196,PS3,LN1,1,10,2019,01/10/19,f
TC420,TNST277,FC174,PS3,LN1,1,10,2019,01/10/19,f
TC622,TNST264,FC179,PS3,LN1,1,10,2019,01/10/19,f
TC101,TNST108,FC101,PS3,LN1,1,10,2019,01/10/19,f
TC667,TNST277,FC184,PS3,LN1,2,12,2019,02/12/19,f
TC617,TNST250,FC184,PS3,LN1,2,10,2019,02/10/19,f
TC1114,TNST240,FC186,PS3,LN1,2,10,2019,02/10/19,f
TC1010,TNST246,FC191,PS3,LN1,2,10,2019,02/10/19,f
TC571,TNST265,FC187,PS3,LN1,2,12,2019,02/12/19,f
TC255,TNST246,FC174,PS3,LN1,2,10,2019,02/10/19,f
TC508,TNST265,FC159,PS3,LN1,2,12,2019,02/12/19,f
TC682,TNST244,FC197,PS3,LN1,3,10,2019,03/10/19,f
TC1010,TNST264,FC191,PS3,LN1,3,10,2019,03/10/19,f
TC427,TNST294,FC175,PS3,LN1,3,10,2019,03/10/19,f
TC148,TNST109,FC106,PS3,LN1,2,10,2019,02/10/19,f
TC571,TNST294,FC184,PS3,LN1,2,10,2019,02/10/19,f
TC625,TNST294,FC178,PS3,LN1,2,10,2019,02/10/19,f
TC1154,TNST248,FC186,PS3,LN1,2,12,2019,02/12/19,f
TC625,TNST248,FC178,PS3,LN1,3,10,2019,03/10/19,f
TC551,TNST253,FC174,PS3,LN1,2,12,2019,02/12/19,f
TC1078,TNST121,FC112,PS1,LN1,25,11,2019,25/11/19,f
TC148,TNST112,FC106,PS1,LN1,25,11,2019,25/11/19,f
TC157,TNST120,FC101,PS1,LN1,2,12,2019,02/12/19,f
TC143,TNST120,FC118,PS1,LN1,2,12,2019,02/12/19,f
TC117,TNST120,FC104,PS1,LN1,2,12,2019,02/12/19,f
#N/A,TNST184,#N/A,PS7,LN4,2,12,2019,02/12/19,f
#N/A,TNST318,#N/A,PS7,LN4,2,12,2019,02/12/19,f
TC769,#N/A,FC209,#N/A,#N/A,2,12,2019,02/12/19,f
TC103,TNST124,FC102,PS1,LN1,2,12,2019,02/12/19,f
TC103,TNST115,FC102,PS1,LN1,2,12,2019,02/12/19,f
TC200,TNST142,FC116,PS4,LN3,2,12,2019,02/12/19,f
TC153,TNST156,FC103,PS4,LN3,2,12,2019,02/12/19,f
TC575,TNST283,FC175,PS3,LN1,2,12,2019,02/12/19,f
TC632,TNST258,FC188,PS2,LN2,2,12,2019,02/12/19,f
TC671,TNST284,FC184,PS2,LN2,2,12,2019,02/12/19,f
TC611,TNST222,FC186,PS1,LN1,3,12,2019,03/12/19,f
TC868,TNST208,FC178,PS3,LN1,2,12,2019,02/12/19,f
TC630,TNST244,FC159,PS3,LN1,2,12,2019,02/12/19,f
TC634,TNST172,FC183,PS1,LN1,3,12,2019,03/12/19,f
TC634,TNST204,FC183,PS1,LN1,3,12,2019,03/12/19,f
TC625,TNST204,FC178,PS1,LN1,3,12,2019,03/12/19,f
TC571,TNST252,FC187,PS3,LN1,2,12,2019,02/12/19,f
TC571,TNST222,FC177,PS1,LN1,3,12,2019,03/12/19,f
TC512,TNST247,FC174,PS3,LN1,3,12,2019,03/12/19,f
TC113,TNST101,FC102,PS3,LN1,3,12,2019,03/12/19,f
TC804,TNST247,FC203,PS3,LN1,3,12,2019,03/12/19,f
TC101,TNST119,FC101,PS1,LN1,24,11,2019,24/11/19,f
TC804,TNST253,FC203,PS3,LN1,3,12,2019,03/12/19,f
TC214,TNST106,FC112,PS1,LN1,2,12,2019,02/12/19,f
TC676,TNST259,FC184,PS2,LN2,3,12,2019,03/12/19,f
TC153,TNST342,FC209,PS2,LN2,3,12,2019,03/12/19,f
TC101,TNST102,FC101,PS1,LN1,25,11,2019,25/11/19,f
TC630,TNST280,FC159,PS6,LN2,1,12,2019,01/12/19,f
TC148,TNST113,FC106,PS1,LN1,24,11,2019,24/11/19,f
TC427,TNST295,FC175,PS6,LN2,2,12,2019,02/12/19,f
TC655,TNST204,FC190,PS1,LN1,3,12,2019,03/12/19,f
TC998,TNST278,FC197,PS2,LN2,3,12,2019,03/12/19,f
TC253,TNST106,FC127,PS1,LN1,24,11,2019,24/11/19,f
TC131,TNST101,FC112,PS3,LN1,3,12,2019,03/12/19,f
TC1106,TNST247,FC191,PS3,LN1,3,12,2019,03/12/19,f
TC720,TNST247,#N/A,PS3,LN1,3,12,2019,03/12/19,f
TC131,TNST110,FC112,PS1,LN1,25,11,2019,25/11/19,f
TC696,TNST253,FC197,PS3,LN1,3,12,2019,03/12/19,f
TC225,TNST131,FC116,PS1,LN1,3,12,2019,03/12/19,f
TC222,TNST131,FC104,PS1,LN1,3,12,2019,03/12/19,f
TC662,TNST221,FC193,PS1,LN1,26,11,2019,26/11/19,f
TC114,TNST343,FC106,PS1,LN1,27,11,2019,27/11/19,f
TC1036,TNST112,FC102,PS1,LN1,26,11,2019,26/11/19,f
TC147,TNST131,FC104,PS1,LN1,3,12,2019,03/12/19,f
TC270,TNST112,FC111,PS1,LN1,26,11,2019,26/11/19,f
TC621,TNST230,FC185,PS1,LN1,26,11,2019,26/11/19,f
TC153,TNST141,FC103,PS4,LN3,1,11,2019,01/11/19,f
TC775,TNST328,FC197,PS2,LN2,3,12,2019,03/12/19,f
TC769,TNST112,FC209,PS1,LN1,25,11,2019,25/11/19,f
TC671,TNST191,FC184,PS1,LN1,26,11,2019,26/11/19,f
TC831,TNST201,FC166,PS8,LN5,3,12,2019,03/12/19,f
TC103,TNST111,FC102,PS1,LN1,3,12,2019,03/12/19,f
TC677,TNST335,FC182,PS2,LN2,3,12,2019,03/12/19,f
TC571,TNST248,FC177,PS3,LN1,3,12,2019,03/12/19,f
TC625,TNST243,FC178,PS3,LN1,3,12,2019,03/12/19,f
TC625,TNST239,FC178,PS3,LN1,3,12,2019,03/12/19,f
TC1036,TNST123,FC102,PS3,LN1,3,12,2019,03/12/19,f
TC113,TNST101,FC102,PS3,LN1,3,12,2019,03/12/19,f
TC123,TNST145,FC112,PS4,LN3,4,12,2019,04/12/19,f
TC101,TNST162,FC101,PS4,LN3,4,12,2019,04/12/19,f
TC602,TNST309,FC159,PS3,LN1,3,12,2019,03/12/19,f
TC101,TNST128,FC101,PS1,LN1,4,12,2019,04/12/19,f
TC653,TNST261,FC177,PS2,LN2,3,12,2019,03/12/19,f
#N/A,TNST105,#N/A,PS3,LN1,3,12,2019,03/12/19,f
#N/A,TNST109,#N/A,PS3,LN1,3,12,2019,03/12/19,f
TC676,TNST172,FC177,PS1,LN1,4,12,2019,04/12/19,f
TC676,TNST172,FC177,PS1,LN1,4,12,2019,04/12/19,f
TC571,TNST273,FC177,PS2,LN2,3,12,2019,03/12/19,f
TC1036,TNST112,FC102,PS1,LN1,4,12,2019,04/12/19,f
TC189,TNST146,FC103,PS4,LN3,4,12,2019,04/12/19,f
TC200,TNST130,FC116,PS4,LN3,4,12,2019,04/12/19,f
TC625,TNST248,FC178,PS3,LN1,3,12,2019,03/12/19,f
TC189,TNST111,FC112,PS1,LN1,4,12,2019,04/12/19,f
TC201,TNST121,FC103,PS1,LN1,4,12,2019,04/12/19,f
TC129,TNST131,FC107,PS1,LN1,4,12,2019,04/12/19,f
TC225,TNST146,FC116,PS4,LN3,4,12,2019,04/12/19,f
TC634,TNST277,FC183,PS3,LN1,4,12,2019,04/12/19,f
#N/A,TNST175,#N/A,PS7,LN4,2,12,2019,02/12/19,f
TC147,TNST132,FC104,PS1,LN1,4,12,2019,04/12/19,f
TC555,TNST123,FC106,PS3,LN1,4,12,2019,04/12/19,f
TC592,TNST296,FC178,PS6,LN2,3,12,2019,03/12/19,f
TC113,TNST101,FC102,PS3,LN1,4,12,2019,04/12/19,f
TC573,TNST223,FC178,PS2,LN2,3,12,2019,03/12/19,f
TC574,TNST223,FC178,PS2,LN2,3,12,2019,03/12/19,f
TC571,TNST281,FC184,PS2,LN2,3,12,2019,03/12/19,f
TC206,TNST118,FC118,PS4,LN3,30,11,2019,30/11/19,f
#N/A,TNST182,#N/A,PS7,LN4,4,12,2019,04/12/19,f
TC111,TNST123,FC101,PS3,LN1,4,12,2019,04/12/19,f
TC573,TNST277,FC178,PS3,LN1,4,12,2019,04/12/19,f
TC1058,TNST106,FC106,PS1,LN1,26,11,2019,26/11/19,f
TC101,TNST125,FC101,PS1,LN1,26,11,2019,26/11/19,f
TC571,TNST261,FC177,PS2,LN2,4,12,2019,04/12/19,f
TC148,TNST168,FC106,PS4,LN3,4,12,2019,04/12/19,f
TC675,TNST151,FC209,PS4,LN3,4,12,2019,04/12/19,f
TC571,TNST194,FC177,PS1,LN1,26,11,2019,26/11/19,f
TC293,TNST102,FC104,PS1,LN1,26,11,2019,26/11/19,f
TC571,TNST194,FC177,PS1,LN1,26,11,2019,26/11/19,f
TC126,TNST102,FC113,PS1,LN1,26,11,2019,26/11/19,f
TC832,TNST241,FC177,PS1,LN1,26,11,2019,26/11/19,f
TC126,TNST147,FC113,PS4,LN3,1,12,2019,01/12/19,f
#N/A,TNST205,FC164,PS8,LN5,2,12,2019,02/12/19,f
TC612,TNST241,FC191,PS1,LN1,26,11,2019,26/11/19,f
TC101,TNST102,FC101,PS1,LN1,26,11,2019,26/11/19,f
TC101,TNST102,FC101,PS1,LN1,26,11,2019,26/11/19,f
TC571,TNST241,FC177,PS1,LN1,26,11,2019,26/11/19,f
TC653,TNST222,FC177,PS1,LN1,4,12,2019,04/12/19,f
TC845,TNST310,FC168,PS9,LN5,2,12,2019,02/12/19,f
TC101,TNST115,FC101,PS1,LN1,25,11,2019,25/11/19,f
TC139,TNST115,FC116,PS1,LN1,25,11,2019,25/11/19,f
TC101,TNST119,FC101,PS1,LN1,26,11,2019,26/11/19,f
TC101,TNST107,FC101,PS1,LN1,25,11,2019,25/11/19,f
TC1048,TNST314,FC170,PS9,LN5,3,12,2019,03/12/19,f
TC270,TNST113,FC111,PS1,LN1,25,11,2019,25/11/19,f
TC148,TNST113,FC106,PS1,LN1,25,11,2019,25/11/19,f
TC635,TNST335,FC183,PS2,LN2,4,12,2019,04/12/19,f
TC603,TNST258,FC185,PS2,LN2,2,12,2019,02/12/19,f
TC685,TNST222,FC177,PS1,LN1,4,12,2019,04/12/19,f
TC272,TNST115,FC106,PS1,LN1,4,12,2019,04/12/19,f
TC272,TNST115,FC106,PS1,LN1,4,12,2019,04/12/19,f
TC640,TNST288,FC184,PS2,LN2,4,12,2019,04/12/19,f
TC644,TNST265,FC184,PS3,LN1,4,12,2019,04/12/19,f
TC101,TNST115,FC101,PS1,LN1,4,12,2019,04/12/19,f
TC832,TNST194,FC177,PS1,LN1,4,12,2019,04/12/19,f
TC832,TNST194,FC177,PS1,LN1,4,12,2019,04/12/19,f
TC832,TNST194,FC177,PS1,LN1,4,12,2019,04/12/19,f
TC625,TNST243,FC178,PS3,LN1,4,12,2019,04/12/19,f
